Timestamp,Value,Trend,Day of Week,Is Weekend,Is Holiday,Season,Quarter,Month,Week Number,Hour of Day,Peak Hours
2023-01-29T13:30:41.224Z,397.97,-0.764,Sunday,true,false,Winter,1,January,5,8,false
2023-02-15T21:26:34.289Z,23.06,0.769,Wednesday,false,false,Winter,1,February,3,16,true
2023-09-01T02:15:13.368Z,495.68,-0.037,Thursday,false,false,Summer,3,August,5,22,false
2023-04-02T21:41:38.195Z,416.22,0.632,Sunday,true,false,Spring,2,April,1,17,true
2023-10-20T20:05:29.459Z,910.30,0.577,Friday,false,false,Fall,4,October,3,16,true
2023-08-03T09:12:05.661Z,101.64,-0.849,Thursday,false,false,Summer,3,August,1,5,false
2023-05-01T02:03:47.682Z,14.06,-0.465,Sunday,true,false,Spring,2,April,5,22,false
2023-10-28T13:32:20.602Z,366.33,0.438,Saturday,true,false,Fall,4,October,4,9,true
2023-02-19T21:12:11.675Z,558.29,0.471,Sunday,true,false,Winter,1,February,3,16,true
2023-07-28T00:32:12.059Z,906.19,0.096,Thursday,false,false,Summer,3,July,4,20,false
2023-10-14T02:38:10.777Z,420.31,-0.405,Friday,false,false,Fall,4,October,2,22,false
2023-09-19T17:40:29.988Z,436.55,0.777,Tuesday,false,false,Summer,3,September,3,13,true
2023-03-23T12:38:11.282Z,236.16,-0.490,Thursday,false,false,Winter,1,March,4,8,false
2023-04-08T18:37:34.129Z,264.89,0.517,Saturday,true,false,Spring,2,April,2,14,true
2023-02-26T03:13:59.309Z,767.49,-0.422,Saturday,true,false,Winter,1,February,4,22,false
2023-07-22T17:33:53.843Z,145.72,-0.856,Saturday,true,false,Summer,3,July,4,13,true
2023-05-23T21:17:23.960Z,17.28,-0.935,Tuesday,false,false,Spring,2,May,4,17,true
2023-04-22T12:24:59.328Z,386.32,-0.570,Saturday,true,false,Spring,2,April,4,8,false
2023-07-03T10:19:14.196Z,665.05,0.641,Monday,false,false,Summer,3,July,1,6,false
2023-08-06T09:36:13.887Z,633.06,0.581,Sunday,true,false,Summer,3,August,1,5,false
2023-10-14T18:00:04.760Z,10.27,0.282,Saturday,true,false,Fall,4,October,2,14,true
2023-02-21T14:11:45.894Z,473.15,0.789,Tuesday,false,false,Winter,1,February,3,9,true
2023-09-13T08:31:15.501Z,952.99,0.192,Wednesday,false,false,Summer,3,September,2,4,false
2023-05-14T11:42:00.608Z,726.64,-0.177,Sunday,true,false,Spring,2,May,2,7,false
2023-12-29T23:22:07.300Z,88.13,-0.995,Friday,false,false,Fall,4,December,5,18,false
2023-02-26T20:39:42.277Z,419.84,0.938,Sunday,true,false,Winter,1,February,4,15,true
2023-03-10T11:56:19.672Z,294.55,0.250,Friday,false,false,Winter,1,March,2,6,false
2023-11-15T02:50:19.467Z,821.29,0.779,Tuesday,false,false,Fall,4,November,2,21,false
2023-08-22T21:16:58.692Z,381.62,0.931,Tuesday,false,false,Summer,3,August,4,17,true
2023-02-24T03:03:30.556Z,441.15,0.812,Thursday,false,false,Winter,1,February,4,22,false
2023-06-01T23:38:37.000Z,614.90,-0.448,Thursday,false,false,Spring,2,June,1,19,false
2023-04-08T02:10:23.832Z,662.27,-0.435,Friday,false,false,Spring,2,April,1,22,false
2023-04-20T03:05:40.034Z,759.28,-0.523,Wednesday,false,false,Spring,2,April,3,23,false
2023-01-23T23:09:13.975Z,721.79,0.985,Monday,false,false,Winter,1,January,4,18,false
2023-02-26T09:03:15.678Z,368.59,-0.056,Sunday,true,false,Winter,1,February,4,4,false
2023-05-08T10:21:46.941Z,573.15,0.659,Monday,false,false,Spring,2,May,2,6,false
2023-05-29T05:14:15.943Z,475.51,-0.075,Monday,false,true,Spring,2,May,5,1,false
2023-03-19T01:00:14.100Z,934.92,0.296,Saturday,true,false,Winter,1,March,3,21,false
2023-09-26T04:57:55.984Z,31.98,-0.234,Tuesday,false,false,Summer,3,September,4,0,false
2023-07-01T12:36:29.080Z,220.17,0.697,Saturday,true,false,Summer,3,July,1,8,false
2023-06-19T21:44:13.629Z,900.22,0.938,Monday,false,false,Spring,2,June,3,17,true
2023-03-22T16:53:11.558Z,902.01,-0.201,Wednesday,false,false,Winter,1,March,4,12,true
2023-07-23T11:51:22.981Z,643.02,-0.616,Sunday,true,false,Summer,3,July,4,7,false
2023-10-12T00:24:10.875Z,663.22,0.474,Wednesday,false,false,Fall,4,October,2,20,false
2023-03-22T10:49:43.241Z,123.34,0.014,Wednesday,false,false,Winter,1,March,4,6,false
2023-03-09T02:43:04.082Z,284.19,0.958,Wednesday,false,false,Winter,1,March,2,21,false
2023-12-20T02:52:09.399Z,378.10,-0.337,Tuesday,false,false,Fall,4,December,3,21,false
2023-04-11T07:21:26.569Z,506.85,-0.330,Tuesday,false,false,Spring,2,April,2,3,false
2023-11-16T11:36:25.019Z,342.13,-0.953,Thursday,false,false,Fall,4,November,3,6,false
2023-01-27T06:43:24.013Z,768.88,0.497,Friday,false,false,Winter,1,January,4,1,false
2023-03-28T09:32:15.657Z,713.95,0.371,Tuesday,false,false,Winter,1,March,4,5,false
2023-01-02T23:31:14.837Z,308.80,-0.461,Monday,false,false,Winter,1,January,1,18,false
2023-07-03T07:28:45.610Z,656.53,-0.179,Monday,false,false,Summer,3,July,1,3,false
2023-02-05T12:44:26.028Z,463.21,0.675,Sunday,true,false,Winter,1,February,1,7,false
2023-12-07T08:06:27.913Z,539.32,0.149,Thursday,false,false,Fall,4,December,1,3,false
2023-06-05T21:21:27.604Z,169.69,0.542,Monday,false,false,Spring,2,June,1,17,true
2023-08-06T08:44:13.100Z,289.40,-0.107,Sunday,true,false,Summer,3,August,1,4,false
2023-03-31T06:25:17.898Z,791.23,0.177,Friday,false,false,Winter,1,March,5,2,false
2023-11-06T16:24:07.981Z,96.82,0.307,Monday,false,false,Fall,4,November,1,11,true
2023-03-31T02:51:15.331Z,853.07,0.723,Thursday,false,false,Winter,1,March,5,22,false
2023-08-14T16:20:59.355Z,196.34,0.986,Monday,false,false,Summer,3,August,2,12,true
2023-03-25T05:14:36.542Z,62.42,0.147,Saturday,true,false,Winter,1,March,4,1,false
2023-11-09T09:48:54.548Z,186.66,-0.943,Thursday,false,false,Fall,4,November,2,4,false
2023-03-15T16:04:17.301Z,441.61,-0.519,Wednesday,false,false,Winter,1,March,3,12,true
2023-07-21T16:20:52.579Z,113.39,0.786,Friday,false,false,Summer,3,July,3,12,true
2023-12-13T01:33:59.812Z,696.06,-0.168,Tuesday,false,false,Fall,4,December,2,20,false
2023-06-02T09:56:53.101Z,965.32,0.708,Friday,false,false,Spring,2,June,1,5,false
2023-09-05T21:04:29.475Z,800.43,0.685,Tuesday,false,false,Summer,3,September,1,17,true
2023-01-01T12:29:53.158Z,292.11,0.230,Sunday,true,true,Winter,1,January,1,7,false
2023-09-29T20:37:51.842Z,677.71,0.021,Friday,false,false,Summer,3,September,5,16,true
2023-08-12T08:08:00.413Z,970.26,0.998,Saturday,true,false,Summer,3,August,2,4,false
2023-03-24T19:55:15.783Z,967.18,0.150,Friday,false,false,Winter,1,March,4,15,true
2023-09-19T15:24:59.116Z,96.41,-0.285,Tuesday,false,false,Summer,3,September,3,11,true
2023-10-27T22:53:59.683Z,833.58,0.193,Friday,false,false,Fall,4,October,4,18,false
2023-09-19T14:10:45.635Z,626.61,0.706,Tuesday,false,false,Summer,3,September,3,10,true
2023-03-25T09:57:18.486Z,206.09,-0.670,Saturday,true,false,Winter,1,March,4,5,false
2023-05-05T11:22:37.309Z,139.72,-0.763,Friday,false,false,Spring,2,May,1,7,false
2023-07-28T15:49:06.338Z,134.85,0.174,Friday,false,false,Summer,3,July,4,11,true
2023-10-02T02:37:57.036Z,727.05,0.378,Sunday,true,false,Fall,4,October,1,22,false
2023-05-12T21:47:04.412Z,756.23,0.517,Friday,false,false,Spring,2,May,2,17,true
2023-06-25T00:43:32.570Z,62.23,0.604,Saturday,true,false,Spring,2,June,4,20,false
2023-05-08T02:05:47.129Z,820.71,-0.039,Sunday,true,false,Spring,2,May,1,22,false
2023-02-13T12:23:37.024Z,201.77,0.491,Monday,false,false,Winter,1,February,2,7,false
2023-04-22T01:46:36.823Z,892.46,-0.607,Friday,false,false,Spring,2,April,3,21,false
2023-12-09T02:33:27.494Z,893.08,0.329,Friday,false,false,Fall,4,December,2,21,false
2023-02-25T21:19:29.865Z,9.92,0.020,Saturday,true,false,Winter,1,February,4,16,true
2023-03-08T08:47:28.604Z,24.91,-0.805,Wednesday,false,false,Winter,1,March,2,3,false
2023-12-03T09:19:49.861Z,884.55,0.187,Sunday,true,false,Fall,4,December,1,4,false
2023-12-09T13:39:19.126Z,619.41,0.313,Saturday,true,false,Fall,4,December,2,8,false
2023-05-25T00:02:00.457Z,174.17,-0.877,Wednesday,false,false,Spring,2,May,4,20,false
2023-07-02T14:16:31.092Z,93.50,0.314,Sunday,true,false,Summer,3,July,1,10,true
2023-07-27T05:58:37.947Z,464.03,0.168,Thursday,false,false,Summer,3,July,4,1,false
2023-12-16T11:30:40.444Z,925.85,-0.304,Saturday,true,false,Fall,4,December,3,6,false
2023-12-26T12:30:43.060Z,104.72,-0.231,Tuesday,false,false,Fall,4,December,4,7,false
2023-11-15T21:30:38.879Z,631.52,-0.405,Wednesday,false,false,Fall,4,November,3,16,true
2023-10-27T01:46:13.306Z,460.28,-0.049,Thursday,false,false,Fall,4,October,4,21,false
2023-11-26T17:52:21.206Z,375.49,0.578,Sunday,true,false,Fall,4,November,4,12,true
2023-04-02T05:20:02.486Z,286.94,0.207,Sunday,true,false,Spring,2,April,1,1,false
2023-07-17T20:28:34.306Z,728.99,0.113,Monday,false,false,Summer,3,July,3,16,true
2023-02-02T16:02:34.980Z,679.73,-0.340,Thursday,false,false,Winter,1,February,1,11,true
2023-03-06T13:29:35.959Z,535.53,0.345,Monday,false,false,Winter,1,March,1,8,false
2023-09-10T17:37:51.003Z,462.71,0.554,Sunday,true,false,Summer,3,September,2,13,true
2023-09-30T12:07:51.904Z,531.01,-0.392,Saturday,true,false,Summer,3,September,5,8,false
2023-02-20T19:54:44.720Z,552.55,0.412,Monday,false,false,Winter,1,February,3,14,true
2023-05-09T22:16:03.721Z,554.88,-0.969,Tuesday,false,false,Spring,2,May,2,18,false
2023-04-07T07:59:51.745Z,186.06,0.790,Friday,false,false,Spring,2,April,1,3,false
2023-11-28T11:28:52.941Z,652.41,-0.596,Tuesday,false,false,Fall,4,November,4,6,false
2023-06-19T20:03:33.924Z,939.10,0.580,Monday,false,false,Spring,2,June,3,16,true
2023-05-29T01:16:16.196Z,639.45,0.446,Sunday,true,true,Spring,2,May,4,21,false
2023-09-16T04:31:15.076Z,290.46,0.789,Saturday,true,false,Summer,3,September,3,0,false
2023-03-03T05:58:52.146Z,709.05,0.620,Friday,false,false,Winter,1,March,1,0,false
2023-05-14T02:08:08.793Z,557.70,0.377,Saturday,true,false,Spring,2,May,2,22,false
2023-12-14T22:20:34.501Z,859.52,-0.736,Thursday,false,false,Fall,4,December,2,17,true
2023-11-10T17:01:07.821Z,916.96,0.162,Friday,false,false,Fall,4,November,2,12,true
2023-10-03T17:28:12.754Z,467.44,0.911,Tuesday,false,false,Fall,4,October,1,13,true
2023-05-18T09:53:47.834Z,310.59,-0.759,Thursday,false,false,Spring,2,May,3,5,false
2023-03-20T06:50:41.018Z,678.29,0.812,Monday,false,false,Winter,1,March,3,2,false
2023-10-05T07:07:50.096Z,346.53,0.122,Thursday,false,false,Fall,4,October,1,3,false
2023-05-26T00:53:58.713Z,853.87,0.550,Thursday,false,false,Spring,2,May,4,20,false
2023-01-10T13:05:23.989Z,660.75,0.611,Tuesday,false,false,Winter,1,January,2,8,false
2023-08-03T22:52:39.492Z,459.73,0.094,Thursday,false,false,Summer,3,August,1,18,false
2023-05-17T10:39:26.116Z,168.52,-0.752,Wednesday,false,false,Spring,2,May,3,6,false
2023-09-06T11:02:13.780Z,129.24,0.776,Wednesday,false,false,Summer,3,September,1,7,false
2023-06-18T12:20:09.688Z,905.37,-0.559,Sunday,true,false,Spring,2,June,3,8,false
2023-09-27T15:22:23.567Z,950.93,-0.072,Wednesday,false,false,Summer,3,September,4,11,true
2023-07-26T15:17:12.993Z,67.41,-0.066,Wednesday,false,false,Summer,3,July,4,11,true
2023-07-06T14:29:18.735Z,813.46,-0.957,Thursday,false,false,Summer,3,July,1,10,true
2023-09-18T01:56:26.539Z,982.32,-0.789,Sunday,true,false,Summer,3,September,3,21,false
2023-09-02T01:47:33.901Z,421.16,0.508,Friday,false,false,Summer,3,September,1,21,false
2023-05-01T08:32:48.111Z,203.14,-0.928,Monday,false,false,Spring,2,May,1,4,false
2023-04-17T18:07:59.308Z,675.36,0.220,Monday,false,false,Spring,2,April,3,14,true
2023-11-23T18:29:12.377Z,864.44,-0.039,Thursday,false,false,Fall,4,November,4,13,true
2023-07-12T06:26:50.069Z,590.36,-0.244,Wednesday,false,false,Summer,3,July,2,2,false
2023-05-21T05:49:46.964Z,778.20,-0.456,Sunday,true,false,Spring,2,May,3,1,false
2023-12-26T11:46:33.241Z,568.21,0.972,Tuesday,false,false,Fall,4,December,4,6,false
2023-05-19T11:32:18.389Z,438.61,0.160,Friday,false,false,Spring,2,May,3,7,false
2023-07-12T06:08:32.561Z,224.83,0.959,Wednesday,false,false,Summer,3,July,2,2,false
2023-05-25T06:28:07.256Z,920.61,-0.208,Thursday,false,false,Spring,2,May,4,2,false
2023-07-17T22:11:46.590Z,775.43,0.737,Monday,false,false,Summer,3,July,3,18,false
2023-01-02T13:57:08.263Z,757.97,0.095,Monday,false,false,Winter,1,January,1,8,false
2023-06-25T10:57:37.588Z,846.60,0.945,Sunday,true,false,Spring,2,June,4,6,false
2023-08-05T13:12:04.977Z,705.96,-0.321,Saturday,true,false,Summer,3,August,1,9,true
2023-07-25T05:21:25.436Z,372.31,0.137,Tuesday,false,false,Summer,3,July,4,1,false
2023-12-29T12:14:02.148Z,634.91,0.351,Friday,false,false,Fall,4,December,5,7,false
2023-09-19T23:20:21.589Z,670.67,0.129,Tuesday,false,false,Summer,3,September,3,19,false
2023-11-19T09:59:44.308Z,495.10,-0.834,Sunday,true,false,Fall,4,November,3,4,false
2023-09-25T08:21:06.158Z,143.54,0.427,Monday,false,false,Summer,3,September,4,4,false
2023-10-25T06:35:40.063Z,594.46,0.296,Wednesday,false,false,Fall,4,October,4,2,false
2023-11-24T16:34:00.563Z,978.02,-0.037,Friday,false,true,Fall,4,November,4,11,true
2023-04-09T21:58:19.620Z,663.33,0.004,Sunday,true,false,Spring,2,April,2,17,true
2023-05-03T13:09:20.092Z,356.20,0.932,Wednesday,false,false,Spring,2,May,1,9,true
2023-11-16T18:13:57.043Z,252.16,-0.343,Thursday,false,false,Fall,4,November,3,13,true
2023-05-23T12:39:24.479Z,620.71,-0.333,Tuesday,false,false,Spring,2,May,4,8,false
2023-09-13T22:42:50.429Z,263.06,0.246,Wednesday,false,false,Summer,3,September,2,18,false
2023-05-09T07:22:51.066Z,7.36,-0.559,Tuesday,false,false,Spring,2,May,2,3,false
2023-11-03T12:00:50.412Z,926.83,-0.934,Friday,false,false,Fall,4,November,1,8,false
2023-08-20T09:38:53.719Z,527.27,0.333,Sunday,true,false,Summer,3,August,3,5,false
2023-04-07T11:35:35.947Z,978.24,0.742,Friday,false,false,Spring,2,April,1,7,false
2023-02-04T19:14:27.867Z,437.22,-0.880,Saturday,true,false,Winter,1,February,1,14,true
2023-04-07T20:41:45.597Z,374.88,0.517,Friday,false,false,Spring,2,April,1,16,true
2023-06-27T21:42:44.700Z,754.56,-0.513,Tuesday,false,false,Spring,2,June,4,17,true
2023-07-30T14:59:27.623Z,994.53,0.342,Sunday,true,false,Summer,3,July,5,10,true
2023-02-01T09:23:43.659Z,932.59,0.797,Wednesday,false,false,Winter,1,February,1,4,false
2023-01-01T19:37:16.621Z,654.91,0.637,Sunday,true,true,Winter,1,January,1,14,true
2023-09-24T02:48:58.219Z,346.27,0.160,Saturday,true,false,Summer,3,September,4,22,false
2023-02-25T12:17:17.212Z,139.35,-0.647,Saturday,true,false,Winter,1,February,4,7,false
2023-03-04T19:47:21.229Z,344.81,0.845,Saturday,true,false,Winter,1,March,1,14,true
2023-12-03T19:25:12.493Z,311.18,0.837,Sunday,true,false,Fall,4,December,1,14,true
2023-07-18T15:18:35.899Z,765.76,-0.008,Tuesday,false,false,Summer,3,July,3,11,true
2023-12-24T04:37:47.086Z,704.66,0.799,Saturday,true,false,Fall,4,December,4,23,false
2023-12-30T14:14:44.868Z,965.19,-0.631,Saturday,true,false,Fall,4,December,5,9,true
2023-09-19T18:53:51.918Z,595.71,0.848,Tuesday,false,false,Summer,3,September,3,14,true
2023-11-27T19:41:04.853Z,72.56,0.761,Monday,false,false,Fall,4,November,4,14,true
2023-02-17T06:50:40.421Z,162.27,0.241,Friday,false,false,Winter,1,February,3,1,false
2023-08-02T01:08:46.684Z,328.62,-0.038,Tuesday,false,false,Summer,3,August,1,21,false
2023-10-17T07:39:22.780Z,285.46,0.920,Tuesday,false,false,Fall,4,October,3,3,false
2023-04-26T10:10:46.912Z,916.14,0.079,Wednesday,false,false,Spring,2,April,4,6,false
2023-11-13T03:54:03.365Z,864.13,-0.595,Sunday,true,false,Fall,4,November,2,22,false
2023-05-08T20:17:24.033Z,851.36,-0.987,Monday,false,false,Spring,2,May,2,16,true
2023-07-22T21:52:25.065Z,317.55,-0.932,Saturday,true,false,Summer,3,July,4,17,true
2023-04-16T20:12:28.387Z,544.10,-0.601,Sunday,true,false,Spring,2,April,3,16,true
2023-02-03T09:53:51.351Z,909.79,0.051,Friday,false,false,Winter,1,February,1,4,false
2023-02-09T05:27:59.064Z,126.46,0.929,Thursday,false,false,Winter,1,February,2,0,false
2023-02-15T23:08:57.564Z,562.07,0.800,Wednesday,false,false,Winter,1,February,3,18,false
2023-07-22T14:18:00.097Z,392.88,-0.887,Saturday,true,false,Summer,3,July,4,10,true
2023-11-30T03:00:19.558Z,931.45,-0.349,Wednesday,false,false,Fall,4,November,5,22,false
2023-01-13T05:20:22.280Z,366.81,-0.527,Friday,false,false,Winter,1,January,2,0,false
2023-05-27T08:39:54.554Z,902.13,0.940,Saturday,true,false,Spring,2,May,4,4,false
2023-05-15T01:24:44.956Z,383.44,0.551,Sunday,true,false,Spring,2,May,2,21,false
2023-07-04T23:21:42.824Z,767.45,-0.432,Tuesday,false,true,Summer,3,July,1,19,false
2023-05-22T12:27:13.860Z,659.10,0.919,Monday,false,false,Spring,2,May,4,8,false
2023-11-13T17:04:32.164Z,606.76,-0.151,Monday,false,false,Fall,4,November,2,12,true
2023-01-16T02:37:07.426Z,776.09,0.725,Sunday,true,false,Winter,1,January,3,21,false
2023-09-12T17:26:09.280Z,286.71,-0.954,Tuesday,false,false,Summer,3,September,2,13,true
2023-04-16T22:34:41.107Z,785.69,0.240,Sunday,true,false,Spring,2,April,3,18,false
2023-04-05T15:24:20.969Z,352.91,-0.916,Wednesday,false,false,Spring,2,April,1,11,true
2023-01-12T01:31:52.844Z,231.21,-0.903,Wednesday,false,false,Winter,1,January,2,20,false
2023-01-31T05:19:30.351Z,260.82,0.864,Tuesday,false,false,Winter,1,January,5,0,false
2023-12-24T20:53:40.611Z,707.01,0.838,Sunday,true,false,Fall,4,December,4,15,true
2023-01-05T12:38:18.354Z,375.00,-0.934,Thursday,false,false,Winter,1,January,1,7,false
2023-12-26T19:58:15.435Z,156.77,0.932,Tuesday,false,false,Fall,4,December,4,14,true
2023-09-02T13:44:20.226Z,786.66,0.717,Saturday,true,false,Summer,3,September,1,9,true
2023-10-16T18:14:04.425Z,4.05,-0.996,Monday,false,false,Fall,4,October,3,14,true
2023-03-08T18:50:20.356Z,78.97,0.377,Wednesday,false,false,Winter,1,March,2,13,true
2023-01-13T17:28:41.474Z,38.11,0.959,Friday,false,false,Winter,1,January,2,12,true
2023-04-12T06:51:55.615Z,801.81,-0.156,Wednesday,false,false,Spring,2,April,2,2,false
2023-08-06T19:19:40.373Z,520.21,0.883,Sunday,true,false,Summer,3,August,1,15,true
2023-11-09T10:39:29.095Z,684.76,-0.649,Thursday,false,false,Fall,4,November,2,5,false
2023-02-14T07:26:08.654Z,328.79,-0.316,Tuesday,false,true,Winter,1,February,2,2,false
2023-04-07T04:27:26.525Z,301.99,0.342,Friday,false,false,Spring,2,April,1,0,false
2023-12-15T02:10:35.936Z,845.48,0.348,Thursday,false,false,Fall,4,December,2,21,false
2023-04-14T21:58:58.394Z,519.13,-0.272,Friday,false,false,Spring,2,April,2,17,true
2023-11-26T16:59:00.692Z,737.35,-0.620,Sunday,true,false,Fall,4,November,4,11,true
2023-12-26T16:11:40.406Z,526.69,0.671,Tuesday,false,false,Fall,4,December,4,11,true
2023-03-20T21:36:16.126Z,674.69,-0.076,Monday,false,false,Winter,1,March,3,17,true
2023-03-14T15:04:01.054Z,580.86,0.599,Tuesday,false,false,Winter,1,March,2,11,true
2023-05-07T05:21:48.085Z,985.86,0.436,Sunday,true,false,Spring,2,May,1,1,false
2023-07-21T06:57:12.160Z,41.15,0.460,Friday,false,false,Summer,3,July,3,2,false
2023-07-09T04:45:55.151Z,396.85,0.864,Sunday,true,false,Summer,3,July,2,0,false
2023-11-10T13:48:48.934Z,356.62,-0.835,Friday,false,false,Fall,4,November,2,8,false
2023-06-19T04:13:31.400Z,265.49,0.444,Monday,false,false,Spring,2,June,3,0,false
2023-07-24T19:16:00.455Z,803.39,-0.622,Monday,false,false,Summer,3,July,4,15,true
2023-05-18T13:57:28.233Z,722.63,-0.724,Thursday,false,false,Spring,2,May,3,9,true
2023-09-17T10:15:02.044Z,999.37,0.209,Sunday,true,false,Summer,3,September,3,6,false
2023-12-18T23:22:38.385Z,607.37,0.565,Monday,false,false,Fall,4,December,3,18,false
2023-09-20T23:26:27.435Z,317.85,-0.425,Wednesday,false,false,Summer,3,September,3,19,false
2023-09-06T23:37:10.651Z,411.22,-0.660,Wednesday,false,false,Summer,3,September,1,19,false
2023-10-05T08:51:07.224Z,885.43,0.076,Thursday,false,false,Fall,4,October,1,4,false
2023-04-27T16:16:10.310Z,865.95,-0.087,Thursday,false,false,Spring,2,April,4,12,true
2023-04-01T00:18:11.783Z,979.75,0.680,Friday,false,false,Winter,1,March,5,20,false
2023-01-26T15:13:52.572Z,871.25,-0.890,Thursday,false,false,Winter,1,January,4,10,true
2023-01-23T07:57:08.344Z,309.79,0.157,Monday,false,false,Winter,1,January,4,2,false
2023-08-15T17:40:24.609Z,361.73,-0.414,Tuesday,false,false,Summer,3,August,3,13,true
2023-06-02T07:30:28.191Z,289.80,0.093,Friday,false,false,Spring,2,June,1,3,false
2023-12-10T16:57:16.381Z,800.28,-0.826,Sunday,true,false,Fall,4,December,2,11,true
2023-10-11T03:39:42.176Z,2.99,0.468,Tuesday,false,false,Fall,4,October,2,23,false
2023-04-26T14:57:05.164Z,909.11,0.790,Wednesday,false,false,Spring,2,April,4,10,true
2023-05-17T10:06:21.621Z,861.76,0.596,Wednesday,false,false,Spring,2,May,3,6,false
2023-04-11T22:01:28.260Z,688.43,-0.670,Tuesday,false,false,Spring,2,April,2,18,false
2023-03-27T15:33:55.344Z,375.28,-0.128,Monday,false,false,Winter,1,March,4,11,true
2023-05-27T04:54:55.532Z,19.95,-0.121,Saturday,true,false,Spring,2,May,4,0,false
2023-08-07T04:36:38.594Z,365.59,0.241,Monday,false,false,Summer,3,August,1,0,false
2023-06-09T23:01:06.414Z,814.04,0.135,Friday,false,false,Spring,2,June,2,19,false
2023-01-19T11:53:23.385Z,142.41,-0.105,Thursday,false,false,Winter,1,January,3,6,false
2023-04-02T01:19:32.919Z,274.74,0.137,Saturday,true,false,Spring,2,April,1,21,false
2023-06-08T18:11:50.578Z,482.60,-0.627,Thursday,false,false,Spring,2,June,2,14,true
2023-08-31T02:09:18.392Z,690.55,-0.921,Wednesday,false,false,Summer,3,August,5,22,false
2023-09-14T10:08:49.976Z,953.77,0.822,Thursday,false,false,Summer,3,September,2,6,false
2023-10-21T22:04:52.959Z,231.25,0.073,Saturday,true,false,Fall,4,October,3,18,false
2023-06-06T02:04:21.276Z,946.74,-0.032,Monday,false,false,Spring,2,June,1,22,false
2023-07-13T04:47:56.403Z,440.43,-0.406,Thursday,false,false,Summer,3,July,2,0,false
2023-02-22T18:46:08.048Z,922.61,-0.158,Wednesday,false,false,Winter,1,February,4,13,true
2023-03-16T03:04:47.358Z,204.32,-0.362,Wednesday,false,false,Winter,1,March,3,23,false
2023-02-13T22:47:57.006Z,803.35,-0.445,Monday,false,false,Winter,1,February,2,17,true
2023-01-11T06:06:14.468Z,81.15,0.975,Wednesday,false,false,Winter,1,January,2,1,false
2023-08-07T11:19:30.897Z,205.06,-0.411,Monday,false,false,Summer,3,August,1,7,false
2023-11-07T15:04:18.513Z,191.42,0.315,Tuesday,false,false,Fall,4,November,1,10,true
2023-05-16T05:06:03.819Z,695.18,0.733,Tuesday,false,false,Spring,2,May,3,1,false
2023-05-29T22:09:52.944Z,666.45,0.220,Monday,false,true,Spring,2,May,5,18,false
2023-07-19T17:43:25.974Z,402.33,0.684,Wednesday,false,false,Summer,3,July,3,13,true
2023-02-01T02:41:35.977Z,201.89,-0.722,Tuesday,false,false,Winter,1,January,5,21,false
2023-06-18T22:12:44.864Z,518.30,0.126,Sunday,true,false,Spring,2,June,3,18,false
2023-08-14T13:12:24.410Z,970.39,-0.668,Monday,false,false,Summer,3,August,2,9,true
2023-07-27T11:58:40.492Z,633.60,0.018,Thursday,false,false,Summer,3,July,4,7,false
2023-06-18T06:18:54.845Z,578.44,0.591,Sunday,true,false,Spring,2,June,3,2,false
